timestamp          , region       , service_type, usage_units, provisioned_capacity, cost_usd, availability_pct, is_holiday, economic_growth_index, marketing_index, it_spending_growth
2022-12-16 17:00:00, East US      , Storage     ,      402.93,               371.68,    23.33,            95.02,        0.0,                  4.56,            6.8 ,              11.47
2021-02-02 12:00:00, East US      , Compute     ,      350.09,               175.33,   278.67,            95.77,        0.0,                  7.93,            4.21,               9.07
2022-02-17 20:00:00, UK South     , Storage     ,      454.95,               539.32,   257.64,            99.75,        0.0,                  3.35,            7.44,               6.14
2021-09-20 15:00:00, UK South     , Storage     ,      178.32,               539.32,   156.13,            99.21,        0.0,                  5.85,            9.14,               4.66
2022-09-04 22:00:00, Central India, Storage     ,      455.28,               503.67,   192.75,            96.38,        0.0,                  4.3 ,            5.49,               9.57
2021-06-15 23:00:00, UK South     , Storage     ,      108.89,               440.21,   101.1 ,            97.01,        0.0,                  3.01,            4.45,              10.23
2022-01-31 23:00:00, West US      , Storage     ,      346.79,               552.36,   241.99,            99.7 ,        0.0,                  7.94,            5.7 ,               5.58
2023-11-12 18:00:00, Central India, Storage     ,      296.43,               548.73,   188.93,            96.25,        0.0,                  5.41,            6.43,               3.72
2022-12-06 09:00:00, UK South     , Compute     ,      272.59,               126.58,   214.55,            97.66,        0.0,                  7.29,            8.63,               6.92
2022-06-29 14:00:00, West US      , Compute     ,      189.91,               404.72,   124.97,            95.11,        0.0,                  7.2 ,            4.55,               6.69
2023-11-29 23:00:00, West US      , Compute     ,      276.68,               162.34,   140.52,            98.1 ,        0.0,                  7.06,            1.46,               9.25
2023-09-26 01:00:00, West US      , Storage     ,      122.8 ,               139.23,    78.15,            99.65,        0.0,                  5.3 ,            6.68,              11.73
2022-05-25 16:00:00, West US      , Compute     ,      216.19,               324.14,   285.45,            99.42,        0.0,                  7.48,            9.88,               7.31
2023-07-13 16:00:00, Central India, Compute     ,       94.41,               148.8 ,   285.04,            97.51,        0.0,                  4.84,            8.69,               9.32
2021-07-10 23:00:00, Central India, Compute     ,      307.33,               463.95,   248.97,            98.25,        0.0,                  5.04,            7.82,               5.51
2021-09-05 18:00:00, UK South     , Storage     ,       93.1 ,               584.47,   281.96,            97.85,        1.0,                  4.28,            2.59,               8.0
2023-06-08 13:00:00, UK South     , Compute     ,      122.16,               384.79,   206.29,            95.33,        1.0,                  5.24,            7.74,               3.15
2023-08-02 19:00:00, West US      , Storage     ,       88.46,               217.58,    85.7 ,            95.79,        0.0,                  7.93,            1.73,              10.15
2022-11-14 09:00:00, East US      , Compute     ,      221.59,               521.6 ,   232.86,            99.82,        0.0,                  5.87,            5.45,               5.44
2021-10-25 00:00:00, East Asia    , Compute     ,      428.88,               526.55,   111.08,            96.28,        0.0,                  7.16,            4.34,               2.8
2022-05-11 09:00:00, East US      , Compute     ,      458.1 ,               466.39,   143.33,            96.92,        1.0,                  4.32,            9.15,              11.91
2022-05-27 11:00:00, West US      , Storage     ,       82.35,               407.57,   143.33,            97.54,        0.0,                  7.78,            2.44,              11.02
2021-04-13 13:00:00, West US      , Storage     ,      335.55,               533.9 ,   138.61,            99.9 ,        0.0,                  3.07,            8.1 ,               3.97
2022-08-19 11:00:00, East US      , Storage     ,      357.97,               181.65,   210.21,            98.45,        0.0,                  7.65,            1.44,               5.63
2022-08-08 20:00:00, East Asia    , Storage     ,      290.2 ,               565.8 ,    50.97,            98.15,        0.0,                  7.49,            7.32,              11.37
2022-04-22 11:00:00, East US      , Storage     ,      350.14,               573.6 ,    49.46,            97.62,        0.0,                  3.34,            3.64,               9.96
2021-01-29 13:00:00, UK South     , Compute     ,      155.16,               536.0 ,   211.46,            98.5 ,        0.0,                  6.02,            9.78,              11.06
2023-02-12 16:00:00, Central India, Compute     ,      270.34,               225.33,   238.28,            98.32,        0.0,                  6.93,            7.05,               7.63
2023-09-03 15:00:00, UK South     , Storage     ,      225.89,               529.09,   174.41,            99.51,        0.0,                  5.02,            3.78,               4.43
2022-05-26 18:00:00, Central India, Storage     ,       90.37,               348.82,    70.86,            97.71,        0.0,                  3.46,            3.12,               4.27
2023-12-26 07:00:00, West US      , Compute     ,      331.5 ,               397.47,   140.61,            97.11,        0.0,                  7.15,            6.75,               7.26
2023-06-25 05:00:00, East Asia    , Compute     ,      272.85,               520.3 ,   232.29,            99.04,        1.0,                  5.33,            3.45,              11.24
2022-10-29 06:00:00, East US      , Compute     ,      173.83,               114.79,   212.01,            99.0 ,        0.0,                  4.32,            2.68,               8.32
2022-11-16 06:00:00, East Asia    , Compute     ,      263.16,               281.47,    50.76,            95.85,        0.0,                  3.35,            6.83,               2.34
